Year,m,d,Time,Time zone,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s)
2020,1,12,21:00,UTC,8,998.8,99,0,0,3.9,3.8,50000,258,7.1,5
2020,1,12,22:00,UTC,7,1000.1,96,0,0,3.7,3.1,50000,275,8,6.3
2020,1,12,23:00,UTC,0,1001.1,100,0,0,2.3,2.3,50000,287,6,4.6
2020,1,13,00:00,UTC,7,1002.2,100,0,0,1.9,1.9,50000,264,7.5,5.1
2020,1,13,01:00,UTC,7,1002.7,100,0,0,1.7,1.7,50000,273,8.1,5.7
2020,1,13,02:00,UTC,0,1003.1,100,0,0,0.2,0.2,50000,266,3.9,2.9
2020,1,13,03:00,UTC,0,1003.2,100,0,0,-0.8,-0.8,50000,217,4.9,4.2
2020,1,13,04:00,UTC,5,1003.6,100,0,0,-0.5,-0.5,40310,224,5.4,4.3
2020,1,13,05:00,UTC,4,1003.6,100,0,0,-0.8,-0.8,27410,215,4.1,3.5
2020,1,13,06:00,UTC,0,1003.7,100,0,0,-1,-1,50000,228,4.4,3.1
2020,1,13,07:00,UTC,0,1004,100,0,0,-0.3,-0.3,50000,234,7.2,5.1
2020,1,13,08:00,UTC,7,1004.7,100,0,0,1,1,42760,264,6.5,4.8
2020,1,13,09:00,UTC,7,1005.4,100,0,0,1,1,50000,263,7.5,5.1
2020,1,13,10:00,UTC,8,1005.6,100,0,0,1.3,1.3,50000,266,6.8,4.7
2020,1,13,11:00,UTC,8,1006,97,0,0,1.4,1,50000,261,7.2,5
2020,1,13,12:00,UTC,7,1006.1,98,0,0,1.2,0.9,50000,256,6.2,4.1
2020,1,13,13:00,UTC,7,1006.4,97,0,0,1,0.6,48950,257,6.3,4.5
2020,1,13,14:00,UTC,7,1006.4,99,0,0,0.8,0.6,50000,260,7.6,5.1
2020,1,13,15:00,UTC,7,1006.7,99,0,0,1,0.8,44550,252,6.9,4.6
2020,1,13,16:00,UTC,7,1006.8,99,0,0,1,0.9,41080,244,5.3,3.8
2020,1,13,17:00,UTC,8,1007.1,98,0,0,1.3,1,45720,245,8.2,5.8
2020,1,13,18:00,UTC,8,1007.1,97,0,0,1.3,0.9,42520,243,8.5,4.8
2020,1,13,19:00,UTC,7,1007.3,96,0,0,1.6,1,49310,245,9.2,5.7
2020,1,13,20:00,UTC,7,1007.3,100,0,0,1.2,1.2,48760,227,5.1,3.9
2020,1,13,21:00,UTC,7,1007.5,99,0,0,1.4,1.3,50000,232,8.9,6
2020,1,13,22:00,UTC,7,1008.1,99,0,0,1.7,1.6,50000,252,8.2,5.7
2020,1,13,23:00,UTC,7,1007.7,97,0,0,1.7,1.3,50000,242,8.4,5.8
2020,1,14,00:00,UTC,7,1007.9,97,0,0,1.8,1.4,50000,252,8.2,5.4
2020,1,14,01:00,UTC,8,1008.4,93,0,0,2.3,1.2,50000,252,9.3,5.6
2020,1,14,02:00,UTC,7,1008.5,92,0,0,2.5,1.3,50000,243,8.3,5.8
2020,1,14,03:00,UTC,7,1008.7,90,0,0,2.4,1,50000,247,7.7,5.4
2020,1,14,04:00,UTC,7,1008.9,92,0,0,2.3,1.1,50000,238,7.3,5.3
2020,1,14,05:00,UTC,3,1009.2,96,0,0,1.8,1.1,50000,232,7.7,5.1
2020,1,14,06:00,UTC,7,1009.3,98,0,0,1.8,1.4,50000,240,6.1,4.1
2020,1,14,07:00,UTC,7,1009.7,92,0,0,2.5,1.4,50000,247,8.6,5.5
2020,1,14,08:00,UTC,7,1009.5,94,0,0,2.5,1.6,49710,213,4.6,3.5
2020,1,14,09:00,UTC,7,1009.5,95,0,0,3.1,2.4,47750,200,5.9,4.5
2020,1,14,10:00,UTC,7,1009.3,92,0,0,3.6,2.4,43960,207,9.5,6.7
2020,1,14,11:00,UTC,7,1009,95,0,0,3.4,2.7,49260,205,12.7,8.5
2020,1,14,12:00,UTC,8,1008.4,97,0,0,3.4,2.9,44990,203,13.5,8.8
2020,1,14,13:00,UTC,8,1007.4,95,0,0,3.6,2.8,50000,191,12.7,8.9
2020,1,14,14:00,UTC,8,1006.5,92,0,0,3.7,2.6,50000,200,12,9.4
2020,1,14,15:00,UTC,7,1005.5,92,0,0,3.4,2.3,50000,193,15.7,10.1
2020,1,14,16:00,UTC,8,1004.6,93,0,0,3,1.9,50000,193,15.7,10.9
2020,1,14,17:00,UTC,8,1003.4,95,0,0,3,2.3,50000,186,14.6,10.2
2020,1,14,18:00,UTC,8,1002.3,100,1.7,0,2.3,2.3,7000,184,13.6,8.9
2020,1,14,19:00,UTC,8,1001.3,100,2.3,0,2.6,2.6,4870,195,17.4,11.7
2020,1,14,20:00,UTC,8,1000.6,100,0.2,0,2.5,2.5,11170,200,14.8,11.1
2020,1,14,21:00,UTC,8,1000.1,100,0.3,0,2.8,2.8,5120,206,13.3,10
2020,1,14,22:00,UTC,8,999.6,100,0,0,3.8,3.8,11950,211,13.3,9
2020,1,14,23:00,UTC,8,999.9,100,0,0,4.5,4.5,22000,228,9.5,6.9
2020,1,15,00:00,UTC,8,1000.3,100,0,0,4.9,4.9,39020,225,9.4,6.6
2020,1,15,01:00,UTC,7,1000.4,100,0,0,4.9,4.9,37610,224,11.3,7.5
2020,1,15,02:00,UTC,7,999.7,100,0,0,4.7,4.7,31970,214,11.5,7.3
2020,1,15,03:00,UTC,7,999.9,99,0,0,5.3,5.2,33750,220,14.6,9.6
2020,1,15,04:00,UTC,8,999.8,100,0,0,5.2,5.2,34180,221,12.4,8.9
2020,1,15,05:00,UTC,8,998.5,100,0.9,0,4.7,4.7,15360,208,11.3,7.3
2020,1,15,06:00,UTC,8,996.8,100,2.7,0,4.7,4.7,11810,196,13.4,9.6
2020,1,15,07:00,UTC,8,995.7,100,2.6,0,5.1,5.1,6560,194,14.7,11.3
2020,1,15,08:00,UTC,8,994.8,100,2.7,0,5.2,5.2,6550,205,15.9,11.4
2020,1,15,09:00,UTC,8,994.2,100,1.3,0,5.9,5.9,7550,216,16.2,12.2
2020,1,15,10:00,UTC,8,994.1,100,0.3,0,6.4,6.4,6140,224,18.8,13.1
2020,1,15,11:00,UTC,8,994.5,100,0,0,6.9,6.9,8900,228,18.4,12.2
2020,1,15,12:00,UTC,8,994.8,100,0,0,7.1,7.1,23190,226,16,11.5
2020,1,15,13:00,UTC,8,995.2,100,0,0,7.1,7.1,13730,229,13.9,9.6
2020,1,15,14:00,UTC,8,995.4,100,0.7,0,7.2,7.2,10910,224,15,10.6
2020,1,15,15:00,UTC,8,996.1,100,0.9,0,6.9,6.9,3160,227,12.8,8.6
2020,1,15,16:00,UTC,7,996.6,100,0,0,7.3,7.3,41140,230,12.3,9.3
2020,1,15,17:00,UTC,7,997.3,100,0,0,7.4,7.4,50000,234,12.9,8.9
2020,1,15,18:00,UTC,1,998,94,0,0,6.9,6.1,50000,244,10,7.5
2020,1,15,19:00,UTC,5,998.8,94,0,0,6.3,5.4,50000,246,11.1,6.7
2020,1,15,20:00,UTC,3,999.8,91,0,0,5.9,4.6,50000,245,9.1,6.7
2020,1,15,21:00,UTC,0,1000.5,92,0,0,5.2,4.1,50000,234,6.7,5.4
2020,1,15,22:00,UTC,4,1001.1,96,0,0,5,4.5,50000,233,6,4.3
2020,1,15,23:00,UTC,8,1001.5,96,0,0,5.2,4.6,50000,223,5.5,4.4
2020,1,16,00:00,UTC,8,1001.7,100,0,0,5.3,5.3,50000,226,6.8,5
2020,1,16,01:00,UTC,8,1001.2,95,0,0,5.2,4.5,50000,225,4.9,3.8
2020,1,16,02:00,UTC,8,1001.2,86,0,0,5.3,3.2,50000,228,8,6.2
2020,1,16,03:00,UTC,7,1001.8,85,0,0,5,2.7,50000,233,10,7.4
2020,1,16,04:00,UTC,7,1002.4,92,0,0,4.3,3.1,50000,236,10.6,7.7
2020,1,16,05:00,UTC,7,1003,95,0,0,4.1,3.3,50000,233,9.6,6.3
2020,1,16,06:00,UTC,7,1003.5,97,0,0,3.8,3.4,50000,237,7.6,5.3
2020,1,16,07:00,UTC,5,1004.5,99,0,0,3.7,3.6,50000,245,6.7,4.6
2020,1,16,08:00,UTC,7,1005.2,95,0,0,4.5,3.8,50000,238,8.6,6.5
2020,1,16,09:00,UTC,8,1006.3,92,0,0,5,3.8,50000,242,9.1,6.5
2020,1,16,10:00,UTC,8,1006.6,100,0.7,0,4.4,4.4,12560,239,8.2,5.7
2020,1,16,11:00,UTC,8,1007.3,100,0,0,4.7,4.7,23860,238,7.1,5.3
2020,1,16,12:00,UTC,8,1007.9,98,0,0,5.1,4.8,32190,246,7.3,5.2
2020,1,16,13:00,UTC,8,1008.7,96,0,0,5.2,4.7,16590,240,6.6,4.6
2020,1,16,14:00,UTC,8,1009.5,95,0,0,5.2,4.5,25140,245,6.8,5.2
2020,1,16,15:00,UTC,8,1010.3,95,0,0,5.2,4.5,23760,245,8.3,5.5
2020,1,16,16:00,UTC,7,1011,100,0,0,4.8,4.8,19500,241,7.7,5.6
2020,1,16,17:00,UTC,8,1011.6,100,0,0,4.5,4.5,17800,239,6.3,4.8
2020,1,16,18:00,UTC,7,1012.1,100,0,0,4.5,4.5,18910,248,7.1,5.2
2020,1,16,19:00,UTC,2,1012.8,99,0,0,4.6,4.4,22300,248,7.9,5.2
2020,1,16,20:00,UTC,0,1013.5,100,0,0,3.9,3.9,19620,252,7.5,4.8
2020,1,16,21:00,UTC,0,1014.6,100,0,0,4,4,23160,254,7.8,5.9
2020,1,16,22:00,UTC,0,1014.9,100,0,0,3.6,3.6,21690,255,6.2,4.3
2020,1,16,23:00,UTC,0,1015.6,100,0,0,2.8,2.8,16730,254,4.6,3.3
2020,1,17,00:00,UTC,0,1016.1,100,0,0,1.9,1.9,11420,228,4.2,3.4
2020,1,17,01:00,UTC,0,1017,100,0,0,1.8,1.8,10120,217,4.4,3.4
2020,1,17,02:00,UTC,7,1016.9,100,0,0,1.5,1.5,8580,219,4.4,3.8
2020,1,17,03:00,UTC,8,1017.2,100,0,0,2,2,8940,229,4.9,4
2020,1,17,04:00,UTC,8,1017.5,100,0,0,2.5,2.5,11670,244,6.1,4.1
2020,1,17,05:00,UTC,7,1017.8,100,0,0,1.9,1.9,9140,225,4.3,3.5
2020,1,17,06:00,UTC,8,1018.1,100,0,0,2.2,2.2,10630,227,5.7,4.4
2020,1,17,07:00,UTC,5,1018.4,100,0,0,2.1,2.1,11080,230,4.3,3.5
2020,1,17,08:00,UTC,8,1018.8,100,0,0,2.9,2.9,12650,230,6.2,4.7
2020,1,17,09:00,UTC,8,1018.9,100,0,0,3.4,3.4,14220,235,6.5,5.2
2020,1,17,10:00,UTC,8,1018.9,100,0,0,4.1,4.1,16950,236,8.1,5.1
2020,1,17,11:00,UTC,8,1018.8,99,0,0,4.5,4.4,21070,233,10.4,6.4
2020,1,17,12:00,UTC,8,1019,98,0,0,5,4.7,23850,233,9.2,6.8
2020,1,17,13:00,UTC,7,1018.6,95,0,0,4.8,4,33730,224,9.8,7.3
2020,1,17,14:00,UTC,7,1018.6,95,0,0,4.5,3.8,41790,221,7.9,5.9
2020,1,17,15:00,UTC,8,1018.1,100,0,0,4.5,4.5,27140,213,8.4,6.2
2020,1,17,16:00,UTC,8,1017.9,100,0,0,4.8,4.8,29710,219,9.8,6.8
2020,1,17,17:00,UTC,8,1017.6,100,0,0,4.6,4.6,27360,222,12.1,8.6
2020,1,17,18:00,UTC,8,1017.2,100,0,0,4.6,4.6,22140,222,11,7.7
2020,1,17,19:00,UTC,8,1016.7,100,0,0,4.7,4.7,23900,219,10.9,7.8
2020,1,17,20:00,UTC,8,1016.5,100,0,0,4.7,4.7,12670,221,10.8,7.5
2020,1,17,21:00,UTC,8,1016.4,100,0,0,4.5,4.5,6910,222,9.2,6
2020,1,17,22:00,UTC,8,1016.2,100,0,0,4.6,4.6,16370,227,10.3,6.7
2020,1,17,23:00,UTC,8,1015.9,100,0,0,4.6,4.6,21850,218,10.2,6.8
2020,1,18,00:00,UTC,8,1015.6,100,0,0,4.3,4.3,26580,217,7.1,5.3
2020,1,18,01:00,UTC,8,1015.2,100,0,0,3.9,3.9,30080,219,7,5.2
2020,1,18,02:00,UTC,0,1014.7,100,0,0,2.4,2.4,29280,197,5.1,4.3
2020,1,18,03:00,UTC,3,1013.6,99,0,0,2.6,2.4,50000,171,5.7,4
2020,1,18,04:00,UTC,3,1012.4,95,0,0,2,1.4,50000,166,4.5,2.9
2020,1,18,05:00,UTC,0,1012.1,97,0,0,1.4,1,50000,166,4.2,3.1
2020,1,18,06:00,UTC,7,1011.3,95,0,0,1.8,1,45910,194,10,6.7
2020,1,18,07:00,UTC,8,1010.7,97,0,0,1.6,1.1,33380,196,8.3,6
2020,1,18,08:00,UTC,8,1010.2,96,0,0,1.8,1.1,35760,206,6.4,4.8
2020,1,18,09:00,UTC,8,1009.9,100,0,0,1.7,1.7,3420,203,7.4,5.8
2020,1,18,10:00,UTC,8,1009.5,100,0,0,2.1,2.1,5310,208,10.4,7
2020,1,18,11:00,UTC,8,1009.1,100,0,0,2.4,2.4,2290,205,9.4,6.8
2020,1,18,12:00,UTC,8,1009,100,0.4,0,3,3,2650,210,11.3,8.3
2020,1,18,13:00,UTC,8,1009,100,0,0,3.4,3.4,3310,209,11.1,7.7
2020,1,18,14:00,UTC,8,1008.9,100,0,0,3.7,3.7,3120,216,10.2,6.8
2020,1,18,15:00,UTC,8,1008.8,100,0.4,0,3.6,3.6,3750,205,8.9,6.7
2020,1,18,16:00,UTC,8,1008.7,100,0,0,3.8,3.8,3210,206,10,7.1
2020,1,18,17:00,UTC,8,1008.9,100,0.4,0,4.2,4.2,3270,210,9.4,7.1
2020,1,18,18:00,UTC,8,1009,100,0,0,4.7,4.7,5460,212,10.6,6.7
2020,1,18,19:00,UTC,8,1009.1,100,0,0,4.9,4.9,3730,216,8.6,6.4
2020,1,18,20:00,UTC,8,1009.1,100,0,0,5,5,10630,223,10.1,7.5
2020,1,18,21:00,UTC,8,1009.4,100,0,0,4.9,4.9,20040,223,11.8,7.8
2020,1,18,22:00,UTC,8,1009.9,100,0,0,4.9,4.9,43360,221,10.4,7
2020,1,18,23:00,UTC,7,1010,100,0,0,4.5,4.5,40060,220,11.7,7.4
2020,1,19,00:00,UTC,7,1010.1,97,0,0,4.5,4.1,50000,219,11.3,8.5
2020,1,19,01:00,UTC,8,1010.1,96,0,0,4.6,4,50000,217,13.4,8.7
2020,1,19,02:00,UTC,7,1010.3,99,0,0,4.3,4.1,30500,218,12.5,9
2020,1,19,03:00,UTC,8,1010.1,100,0.7,0,4.1,4.1,18140,215,11.4,8.2
2020,1,19,04:00,UTC,8,1010.5,100,0.3,0,3.5,3.5,8040,241,9.5,6.3
2020,1,19,05:00,UTC,8,1010.8,100,0,0,3.8,3.8,50000,232,9.2,5.8
2020,1,19,06:00,UTC,7,1011.1,100,0,0,3.8,3.8,50000,228,9.3,6.9
2020,1,19,07:00,UTC,8,1011.8,100,0,0,4.1,4.1,50000,236,9.7,6.5
2020,1,19,08:00,UTC,8,1013.1,100,0,0,3.9,3.8,50000,270,11.5,8.2
2020,1,19,09:00,UTC,7,1014.9,99,0,0,2.6,2.4,50000,273,10,7.6
2020,1,19,10:00,UTC,8,1016.2,94,0,0,2.1,1.2,50000,276,9.9,6.9
2020,1,19,11:00,UTC,8,1017.4,94,0,0,2.3,1.4,50000,283,11.2,8.3
2020,1,19,12:00,UTC,7,1018.4,95,0,0,2.6,1.9,50000,266,9,5.8
2020,1,19,13:00,UTC,7,1019.3,95,0,0,2.7,1.9,50000,269,8.8,6.5
2020,1,19,14:00,UTC,7,1020.1,100,0,0,2.1,2.1,50000,239,5.2,4
2020,1,19,15:00,UTC,7,1020.8,100,0,0,2.5,2.5,50000,246,5.8,4.6
2020,1,19,16:00,UTC,7,1021.2,99,0,0,2.7,2.7,50000,253,7.6,5.3
2020,1,19,17:00,UTC,8,1022.1,97,0,0,3,2.6,50000,265,7.8,5.7
2020,1,19,18:00,UTC,8,1022.8,94,0,0,3.3,2.4,50000,278,8.3,6.2
2020,1,19,19:00,UTC,8,1023.1,94,0,0,3.4,2.5,50000,273,6.6,4.8
2020,1,19,20:00,UTC,8,1023.6,95,0,0,3.3,2.5,50000,278,11,8.2
2020,1,19,21:00,UTC,8,1024.4,91,0,0,3.6,2.4,50000,281,10.2,7.1
2020,1,19,22:00,UTC,8,1024.7,91,0,0,3.6,2.2,50000,278,8.3,6
2020,1,19,23:00,UTC,8,1024.9,93,0,0,3.5,2.4,50000,279,9.2,6.6
2020,1,20,00:00,UTC,8,1025.4,90,0,0,3.5,2,50000,286,9.3,6.6
2020,1,20,01:00,UTC,8,1025.4,92,0,0,3.5,2.3,50000,280,8.2,6.1
2020,1,20,02:00,UTC,8,1026,96,0,0,3.3,2.6,50000,289,10.2,7.7
2020,1,20,03:00,UTC,8,1025.9,92,0,0,3.3,2.1,50000,290,9.7,7.3
2020,1,20,04:00,UTC,7,1025.4,93,0,0,2.8,1.8,50000,255,5.2,4.3
2020,1,20,05:00,UTC,7,1025.1,95,0,0,2.2,1.5,50000,250,6.4,4.4
2020,1,20,06:00,UTC,1,1024.7,95,0,0,1.6,0.8,50000,251,7.3,5.5
2020,1,20,07:00,UTC,2,1024.9,95,0,0,0.8,0.1,47730,248,6.7,4.9
2020,1,20,08:00,UTC,3,1024.6,92,0,0,1,-0.1,49100,244,5.6,3.8
2020,1,20,09:00,UTC,5,1024.3,84,0,0,1.7,-0.6,50000,246,7.3,4.6
2020,1,20,10:00,UTC,7,1023,75,0,0,2.6,-1.5,50000,242,7.8,5.7
2020,1,20,11:00,UTC,7,1022.2,68,0,0,3.2,-2,50000,247,9.9,7
2020,1,20,12:00,UTC,8,1021.7,76,0,0,3.3,-0.5,50000,249,10.8,7.6
2020,1,20,13:00,UTC,80,1020.6,86,0,0,3.1,0.9,50000,241,8.3,6.2
2020,1,20,14:00,UTC,7,1019.9,87,0,0,3.2,1.3,50000,247,8.9,5.8
2020,1,20,15:00,UTC,8,1019.5,89,0,0,3.2,1.7,50000,256,8.9,6.2
2020,1,20,16:00,UTC,3,1018.4,93,0,0,2.7,1.7,50000,240,8.2,5.6
2020,1,20,17:00,UTC,8,1017.3,95,0,0,2.6,1.8,50000,241,8.1,6
2020,1,20,18:00,UTC,5,1016.5,97,0,0,2.3,1.8,50000,242,8.5,6.1
2020,1,20,19:00,UTC,7,1014.7,97,0,0,2.6,2.2,50000,232,7.7,5.6
2020,1,20,20:00,UTC,2,1013.6,97,0,0,3,2.7,50000,246,9.3,6.8
2020,1,20,21:00,UTC,4,1012.4,96,0,0,3.4,2.8,50000,248,9.3,6.6
2020,1,20,22:00,UTC,0,1011.9,90,0,0,4.3,2.9,50000,260,8.5,6.3
2020,1,20,23:00,UTC,0,1011,90,0,0,4.4,2.9,50000,254,8.5,6.3
2020,1,21,00:00,UTC,4,1010.1,89,0,0,5,3.3,50000,259,10.7,6.8
2020,1,21,01:00,UTC,4,1009.5,89,0,0,5.1,3.5,50000,260,9.9,7.1
2020,1,21,02:00,UTC,5,1009,88,0,0,5.5,3.7,50000,271,9.3,6.7
2020,1,21,03:00,UTC,7,1007.5,87,0,0,6.1,4.1,50000,265,10.7,7.8
2020,1,21,04:00,UTC,7,1007.3,88,0,0,6.1,4.2,50000,262,8.8,6.1
2020,1,21,05:00,UTC,8,1006.2,89,0,0,6.4,4.7,50000,277,10.8,8.2
2020,1,21,06:00,UTC,8,1005.9,87,0,0,6.8,4.8,50000,275,11.1,8.1
2020,1,21,07:00,UTC,8,1005.4,82,0,0,7.5,4.6,50000,279,11.1,8
2020,1,21,08:00,UTC,8,1005.5,69,0,0,7.2,2,50000,307,12.9,9.4
2020,1,21,09:00,UTC,3,1006.3,58,0,0,6.7,-0.9,50000,308,16,10.4
2020,1,21,10:00,UTC,0,1006.7,58,0,0,5.9,-1.7,44140,312,16.6,10.6
2020,1,21,11:00,UTC,0,1007.1,55,0,0,5.6,-2.7,44990,307,16.6,10.6
2020,1,21,12:00,UTC,0,1008.1,54,0,0,5.2,-3.4,49500,305,17.6,10.8
2020,1,21,13:00,UTC,0,1008.5,55,0,0,4.6,-3.6,47430,298,15.6,11
2020,1,21,14:00,UTC,8,1008.4,60,0,0,3.9,-3.3,50000,293,15.8,10.8
2020,1,21,15:00,UTC,0,1008.9,62,0,0,3.5,-3.1,50000,295,13.3,10
2020,1,21,16:00,UTC,0,1008.8,61,0,0,3.6,-3.2,50000,296,12,9.2
2020,1,21,17:00,UTC,0,1008.8,62,0,0,3,-3.6,50000,284,14.2,8.9
2020,1,21,18:00,UTC,7,1008.2,61,0,0,3.2,-3.5,50000,283,14.2,9.6
2020,1,21,19:00,UTC,7,1007.4,61,0,0,3.3,-3.4,50000,280,12.4,9.1
2020,1,21,20:00,UTC,7,1006.2,60,0,0,3.4,-3.6,50000,273,13.3,8.7
2020,1,21,21:00,UTC,8,1005.7,62,0,0,3.4,-3.2,50000,272,12.8,9.1
2020,1,21,22:00,UTC,7,1005,62,0,0,3.3,-3.2,50000,279,13.7,9.8
2020,1,21,23:00,UTC,7,1004,62,0,0,3.4,-3.3,50000,280,14.4,10.4
2020,1,22,00:00,UTC,6,1003,64,0,0,3,-3.3,50000,285,11.9,9.2
2020,1,22,01:00,UTC,0,1002.3,65,0,0,2.7,-3.2,50000,287,12.5,9.1
2020,1,22,02:00,UTC,0,1001.7,66,0,0,2.4,-3.3,50000,289,13.2,9
2020,1,22,03:00,UTC,0,1001.2,66,0,0,2.3,-3.4,50000,299,13.2,9.6
2020,1,22,04:00,UTC,6,1001.6,91,0,0,0.8,-0.5,50000,307,11.2,7.7
2020,1,22,05:00,UTC,0,1001.5,93,0,0,0,-1,50000,298,8.9,6.7
2020,1,22,06:00,UTC,0,1001.4,86,0,0,0.3,-1.7,48150,298,9.2,7.3
2020,1,22,07:00,UTC,0,1002.1,83,0,0,0.3,-2.2,50000,308,10.7,7.3
2020,1,22,08:00,UTC,5,1003.5,83,0,0,0.5,-2.1,50000,307,9.7,6.7
2020,1,22,09:00,UTC,8,1004.3,66,0,0,1.6,-4.1,50000,318,13.2,7.3
2020,1,22,10:00,UTC,7,1005.6,64,0,0,1.9,-4.3,49840,331,10.5,7.2
2020,1,22,11:00,UTC,0,1006.7,62,0,0,1.9,-4.7,45840,333,11.8,8.3
2020,1,22,12:00,UTC,0,1007.7,59,0,0,2.1,-5,39420,326,13.7,9.1
2020,1,22,13:00,UTC,1,1009.2,62,0,0,1.7,-4.8,50000,326,12.5,8
2020,1,22,14:00,UTC,0,1010.7,66,0,0,0.9,-4.7,50000,329,11.4,8.1
2020,1,22,15:00,UTC,0,1012,67,0,0,0.6,-4.8,50000,325,11.8,7.7
2020,1,22,16:00,UTC,0,1012.7,70,0,0,0,-4.9,50000,322,8,6
2020,1,22,17:00,UTC,6,1013.5,75,0,0,-0.6,-4.4,50000,304,7.4,4.7
2020,1,22,18:00,UTC,7,1014,79,0,0,-1,-4.2,50000,287,7.3,5.6
2020,1,22,19:00,UTC,7,1014.6,80,0,0,-1,-4,50000,288,8,5.8
2020,1,22,20:00,UTC,7,1015.2,79,0,0,-0.8,-4,50000,309,9.9,6.4
2020,1,22,21:00,UTC,3,1015.9,77,0,0,-0.7,-4.2,50000,320,9.5,6.8
2020,1,22,22:00,UTC,0,1016.9,77,0,0,-0.6,-4.2,49100,318,9.2,6.4
2020,1,22,23:00,UTC,0,1017.8,77,0,0,-1.4,-4.9,50000,334,8.9,5.9
2020,1,23,00:00,UTC,0,1018.3,80,0,0,-2.1,-5.2,50000,303,5.8,4.1
2020,1,23,01:00,UTC,0,1018.5,83,0,0,-3.2,-5.7,50000,297,4.4,3.6
2020,1,23,02:00,UTC,0,1018.4,90,0,0,-3.5,-4.9,50000,287,5.4,4.5
2020,1,23,03:00,UTC,0,1018.3,97,0,0,-4.1,-4.5,50000,275,4.2,3.8
2020,1,23,04:00,UTC,0,1018.1,96,0,0,-3.6,-4.1,50000,268,4.9,4.1
2020,1,23,05:00,UTC,2,1017.8,98,0,0,-3,-3.2,50000,269,5.8,4.8
2020,1,23,06:00,UTC,0,1017.3,97,0,0,-2.6,-3,50000,273,5.1,4.1
2020,1,23,07:00,UTC,0,1017.1,99,0,0,-2.9,-3,50000,266,5.2,4.3
2020,1,23,08:00,UTC,0,1016.9,100,0,0,-2.1,-2.1,50000,268,5.7,4.4
2020,1,23,09:00,UTC,3,1016.4,100,0,0,-1.6,-1.6,50000,283,6.2,4.6
2020,1,23,10:00,UTC,3,1015.7,100,0,0,-0.5,-0.6,50000,265,6.7,4.8
2020,1,23,11:00,UTC,6,1014.7,96,0,0,0.4,-0.2,50000,262,6.8,4.4
2020,1,23,12:00,UTC,7,1013.6,96,0,0,0.7,0.1,50000,242,5.8,3.9
2020,1,23,13:00,UTC,8,1012.7,96,0,0,0.7,0.2,13130,242,5.7,3.9
2020,1,23,14:00,UTC,8,1011.1,97,0,0,0.7,0.3,50000,217,5.5,4.1
2020,1,23,15:00,UTC,8,1009.4,93,0,0,1.1,0,50000,192,6.4,4.8
2020,1,23,16:00,UTC,8,1007.9,88,0,0,1.6,-0.3,50000,216,5.9,4.5
2020,1,23,17:00,UTC,8,1006.4,84,0,0,2.5,0.1,50000,229,10,6.7
2020,1,23,18:00,UTC,8,1005.3,87,0,0,2.6,0.7,50000,237,8.3,6.1
2020,1,23,19:00,UTC,8,1004.3,88,0,0,2.6,0.9,50000,246,6.7,4.5
2020,1,23,20:00,UTC,7,1004.1,84,0,0,2.1,-0.2,50000,262,8.7,6.5
2020,1,23,21:00,UTC,6,1003.6,86,0,0,1.5,-0.6,50000,253,6.8,5.3
2020,1,23,22:00,UTC,2,1003,89,0,0,1,-0.7,50000,255,8.2,5.9
2020,1,23,23:00,UTC,0,1002.9,95,0,0,0.5,-0.2,50000,250,6.6,4.9
2020,1,24,00:00,UTC,1,1002,97,0,0,0.2,-0.2,50000,241,6.8,5.4
2020,1,24,01:00,UTC,8,1001.9,94,0,0,1,0.1,50000,255,5.6,4.2
2020,1,24,02:00,UTC,8,1001.2,94,0,0,1.1,0.2,50000,247,5.6,4.4
2020,1,24,03:00,UTC,8,1000.8,89,0,0,1.6,0,50000,270,6.2,4.4
2020,1,24,04:00,UTC,8,1000.5,93,0,0,1.5,0.5,50000,251,5.3,4.2
2020,1,24,05:00,UTC,8,1000.4,93,0,0,1.7,0.6,50000,249,5.8,4
2020,1,24,06:00,UTC,8,999.6,96,0,0,1.4,0.8,50000,241,6.9,5.5
2020,1,24,07:00,UTC,7,999.5,96,0,0,1.4,0.8,50000,263,5.1,3.9
2020,1,24,08:00,UTC,7,999.7,96,0,0,1.5,0.9,50000,267,4.9,3.8
2020,1,24,09:00,UTC,8,999.7,89,0,0,2.3,0.7,50000,281,7,4.6
2020,1,24,10:00,UTC,8,999,83,0,0,2.6,0,50000,278,5.4,4.2
2020,1,24,11:00,UTC,8,999,87,0,0,2.7,0.7,50000,298,8.2,6.1
2020,1,24,12:00,UTC,8,998.7,94,0,0,2.9,2.1,50000,268,8,6.2
2020,1,24,13:00,UTC,8,998.1,91,0,0,2.8,1.4,50000,254,8.4,5.5
2020,1,24,14:00,UTC,2,998.5,87,0,0,2.4,0.5,50000,278,7.3,5.2
2020,1,24,15:00,UTC,0,998.9,99,0,0,1,0.9,21750,255,4.8,3.8
2020,1,24,16:00,UTC,0,999,100,0,0,0.3,0.3,16420,254,4.6,3.5
2020,1,24,17:00,UTC,0,999.2,100,0,0,-0.4,-0.4,47860,245,5.7,3.8
2020,1,24,18:00,UTC,0,999.1,100,0,0,-0.1,-0.1,50000,262,6.9,4.6
